benchmark,sample_id,image_filename,image_path_host,question_or_prompt,answer_or_label,source_file
chartqa,chartqa_val_124,val_124.png,/home/wjchoi/Qwen3-VL/data/raw/chartqa/_extracted_images/val_124.png,What is the number of undernourished people in Southern Asia as of 2000 ( in millions)?,264.5,/workspace/data/raw/chartqa/data
chartqa,chartqa_val_125,val_125.png,/home/wjchoi/Qwen3-VL/data/raw/chartqa/_extracted_images/val_125.png,What is the sum of undernourished people in Low Income economies and Sub-Saharan Africa combined (in millions)?,341.9,/workspace/data/raw/chartqa/data
chartqa,chartqa_val_126,val_126.png,/home/wjchoi/Qwen3-VL/data/raw/chartqa/_extracted_images/val_126.png,What is the value of Pink bar?,21524,/workspace/data/raw/chartqa/data
chartqa,chartqa_val_127,val_127.png,/home/wjchoi/Qwen3-VL/data/raw/chartqa/_extracted_images/val_127.png,Does the Saudi Arabia and Australasia has same value ?,No,/workspace/data/raw/chartqa/data
chartqa,chartqa_val_128,val_128.png,/home/wjchoi/Qwen3-VL/data/raw/chartqa/_extracted_images/val_128.png,What does the color orange represent?,Estimated number of polio cases,/workspace/data/raw/chartqa/data
chartqa,chartqa_val_129,val_129.png,/home/wjchoi/Qwen3-VL/data/raw/chartqa/_extracted_images/val_129.png,How many bar has the same value ?,2,/workspace/data/raw/chartqa/data
chartqa,chartqa_val_130,val_130.png,/home/wjchoi/Qwen3-VL/data/raw/chartqa/_extracted_images/val_130.png,What does the lowest bar represent?,Pre-demographic dividend,/workspace/data/raw/chartqa/data
chartqa,chartqa_val_131,val_131.png,/home/wjchoi/Qwen3-VL/data/raw/chartqa/_extracted_images/val_131.png,What is the difference of value  between Malaysia and Barbados?,10.18,/workspace/data/raw/chartqa/data
chartqa,chartqa_val_132,val_132.png,/home/wjchoi/Qwen3-VL/data/raw/chartqa/_extracted_images/val_132.png,How many age group are shown the graph?,6,/workspace/data/raw/chartqa/data
chartqa,chartqa_val_133,val_133.png,/home/wjchoi/Qwen3-VL/data/raw/chartqa/_extracted_images/val_133.png,What is the sum of lowest bar and top most bar in the grap?,61.23,/workspace/data/raw/chartqa/data
chartqa,chartqa_val_134,val_134.png,/home/wjchoi/Qwen3-VL/data/raw/chartqa/_extracted_images/val_134.png,What is the % of people who are undernourished in Southern Asia as of 2000?,18.2,/workspace/data/raw/chartqa/data
chartqa,chartqa_val_135,val_135.png,/home/wjchoi/Qwen3-VL/data/raw/chartqa/_extracted_images/val_135.png,Is the sum of the % of people who are undernourished in Southern Asia and Eastern Asia more than that in Sub-Saharan Africa?,Yes,/workspace/data/raw/chartqa/data
chartqa,chartqa_val_136,val_136.png,/home/wjchoi/Qwen3-VL/data/raw/chartqa/_extracted_images/val_136.png,What is the % of people who are worried about losing their job in Cyprus?,58.79,/workspace/data/raw/chartqa/data
chartqa,chartqa_val_137,val_137.png,/home/wjchoi/Qwen3-VL/data/raw/chartqa/_extracted_images/val_137.png,What is the difference in % between Poland and Australia for people who are worried about losing their job?,17.05,/workspace/data/raw/chartqa/data
chartqa,chartqa_val_138,val_138.png,/home/wjchoi/Qwen3-VL/data/raw/chartqa/_extracted_images/val_138.png,In which country has the smallest value?,Angola,/workspace/data/raw/chartqa/data
chartqa,chartqa_val_139,val_139.png,/home/wjchoi/Qwen3-VL/data/raw/chartqa/_extracted_images/val_139.png,How many bars with the equal value in the bar graph?,2,/workspace/data/raw/chartqa/data
chartqa,chartqa_val_140,val_140.png,/home/wjchoi/Qwen3-VL/data/raw/chartqa/_extracted_images/val_140.png,Which country recorded highest percentage in the chart ?,Tanzania,/workspace/data/raw/chartqa/data
chartqa,chartqa_val_141,val_141.png,/home/wjchoi/Qwen3-VL/data/raw/chartqa/_extracted_images/val_141.png,How many times Tanzania data bigger than Ethiopia data ?,3.5,/workspace/data/raw/chartqa/data
chartqa,chartqa_val_142,val_142.png,/home/wjchoi/Qwen3-VL/data/raw/chartqa/_extracted_images/val_142.png,What's the value of smallest bar?,0.96,/workspace/data/raw/chartqa/data
chartqa,chartqa_val_143,val_143.png,/home/wjchoi/Qwen3-VL/data/raw/chartqa/_extracted_images/val_143.png,Does the difference of iDA only and Upper middle income is equal to the value of smallest bar?,No,/workspace/data/raw/chartqa/data
chartqa,chartqa_val_144,val_144.png,/home/wjchoi/Qwen3-VL/data/raw/chartqa/_extracted_images/val_144.png,Which country has highest Pig meat yields ?,United States,/workspace/data/raw/chartqa/data
chartqa,chartqa_val_145,val_145.png,/home/wjchoi/Qwen3-VL/data/raw/chartqa/_extracted_images/val_145.png,What is the difference in Green and Purple bar?,5,/workspace/data/raw/chartqa/data
chartqa,chartqa_val_146,val_146.png,/home/wjchoi/Qwen3-VL/data/raw/chartqa/_extracted_images/val_146.png,What's the value of largest bar?,270827,/workspace/data/raw/chartqa/data
chartqa,chartqa_val_147,val_147.png,/home/wjchoi/Qwen3-VL/data/raw/chartqa/_extracted_images/val_147.png,Does the sum of smallest two bar is equal to 3rd smallest bar?,No,/workspace/data/raw/chartqa/data
chartqa,chartqa_val_148,val_148.png,/home/wjchoi/Qwen3-VL/data/raw/chartqa/_extracted_images/val_148.png,How many colors are there in the graph?,4,/workspace/data/raw/chartqa/data
chartqa,chartqa_val_149,val_149.png,/home/wjchoi/Qwen3-VL/data/raw/chartqa/_extracted_images/val_149.png,Does the sum of smallest two bar is greater then then the value of largest bar?,Yes,/workspace/data/raw/chartqa/data
chartqa,chartqa_val_150,val_150.png,/home/wjchoi/Qwen3-VL/data/raw/chartqa/_extracted_images/val_150.png,What is the value of middle bar ?,81.71,/workspace/data/raw/chartqa/data
chartqa,chartqa_val_151,val_151.png,/home/wjchoi/Qwen3-VL/data/raw/chartqa/_extracted_images/val_151.png,What is ratio between Primary school and upper secondary ?,0.3493,/workspace/data/raw/chartqa/data
chartqa,chartqa_val_152,val_152.png,/home/wjchoi/Qwen3-VL/data/raw/chartqa/_extracted_images/val_152.png,what is orange bar represents ?,Europe,/workspace/data/raw/chartqa/data
chartqa,chartqa_val_153,val_153.png,/home/wjchoi/Qwen3-VL/data/raw/chartqa/_extracted_images/val_153.png,what is the sum of africa and pacific ?,0.07,/workspace/data/raw/chartqa/data
chartqa,chartqa_val_154,val_154.png,/home/wjchoi/Qwen3-VL/data/raw/chartqa/_extracted_images/val_154.png,Which color bar resembles the name of a fruit?,orange,/workspace/data/raw/chartqa/data
chartqa,chartqa_val_155,val_155.png,/home/wjchoi/Qwen3-VL/data/raw/chartqa/_extracted_images/val_155.png,What is the value of the Child Labor bar?,0.193,/workspace/data/raw/chartqa/data
chartqa,chartqa_val_156,val_156.png,/home/wjchoi/Qwen3-VL/data/raw/chartqa/_extracted_images/val_156.png,In chart Middle bar represents what ?,Madagascar,/workspace/data/raw/chartqa/data
chartqa,chartqa_val_157,val_157.png,/home/wjchoi/Qwen3-VL/data/raw/chartqa/_extracted_images/val_157.png,What is the average of all the numbers ?,1.55,/workspace/data/raw/chartqa/data
chartqa,chartqa_val_158,val_158.png,/home/wjchoi/Qwen3-VL/data/raw/chartqa/_extracted_images/val_158.png,Which is the highest percentage of the value?,0.405,/workspace/data/raw/chartqa/data
chartqa,chartqa_val_159,val_159.png,/home/wjchoi/Qwen3-VL/data/raw/chartqa/_extracted_images/val_159.png,What is the value of the United Kingdom?,0.354,/workspace/data/raw/chartqa/data
chartqa,chartqa_val_160,val_160.png,/home/wjchoi/Qwen3-VL/data/raw/chartqa/_extracted_images/val_160.png,What is the color of the shortest bar?,Gray,/workspace/data/raw/chartqa/data
chartqa,chartqa_val_161,val_161.png,/home/wjchoi/Qwen3-VL/data/raw/chartqa/_extracted_images/val_161.png,Would the combined homicide rate for the 5-14 and Under 5's be bigger than All Ages?,No,/workspace/data/raw/chartqa/data
chartqa,chartqa_val_162,val_162.png,/home/wjchoi/Qwen3-VL/data/raw/chartqa/_extracted_images/val_162.png,How many lines are shown in the chart?,6,/workspace/data/raw/chartqa/data
chartqa,chartqa_val_163,val_163.png,/home/wjchoi/Qwen3-VL/data/raw/chartqa/_extracted_images/val_163.png,When does the gap between Nigeria and India reach the largest value?,2021,/workspace/data/raw/chartqa/data
chartqa,chartqa_val_164,val_164.png,/home/wjchoi/Qwen3-VL/data/raw/chartqa/_extracted_images/val_164.png,Which country has the highest value in 1979?,Iceland,/workspace/data/raw/chartqa/data
chartqa,chartqa_val_165,val_165.png,/home/wjchoi/Qwen3-VL/data/raw/chartqa/_extracted_images/val_165.png,Which country has the smallest fluctuations in the chart?,South Korea,/workspace/data/raw/chartqa/data
chartqa,chartqa_val_166,val_166.png,/home/wjchoi/Qwen3-VL/data/raw/chartqa/_extracted_images/val_166.png,In which year was the death rate due to unsafe water sources is lowest in the Maldives?,2000,/workspace/data/raw/chartqa/data
chartqa,chartqa_val_167,val_167.png,/home/wjchoi/Qwen3-VL/data/raw/chartqa/_extracted_images/val_167.png,Which country saw the higher death rate due to unsafe water sources from 1990 to 2000 between Palestine and Norway?,Palestine,/workspace/data/raw/chartqa/data
chartqa,chartqa_val_168,val_168.png,/home/wjchoi/Qwen3-VL/data/raw/chartqa/_extracted_images/val_168.png,The pink line in the chart belongs to which country data?,France,/workspace/data/raw/chartqa/data
chartqa,chartqa_val_169,val_169.png,/home/wjchoi/Qwen3-VL/data/raw/chartqa/_extracted_images/val_169.png,Find out Which country data is stable for the entire 3 years?,France,/workspace/data/raw/chartqa/data
chartqa,chartqa_val_170,val_170.png,/home/wjchoi/Qwen3-VL/data/raw/chartqa/_extracted_images/val_170.png,When did the line reach its peak?,1998,/workspace/data/raw/chartqa/data
chartqa,chartqa_val_171,val_171.png,/home/wjchoi/Qwen3-VL/data/raw/chartqa/_extracted_images/val_171.png,During which period does the line have the greatest increase?,1998,/workspace/data/raw/chartqa/data
chartqa,chartqa_val_172,val_172.png,/home/wjchoi/Qwen3-VL/data/raw/chartqa/_extracted_images/val_172.png,Which two countries are being compared in the given line graph?,"[Africa, Northern America]",/workspace/data/raw/chartqa/data
chartqa,chartqa_val_173,val_173.png,/home/wjchoi/Qwen3-VL/data/raw/chartqa/_extracted_images/val_173.png,"Which of the following countries saw a higher demand in education over the given years, Africa or North America?",Africa,/workspace/data/raw/chartqa/data
chartqa,chartqa_val_174,val_174.png,/home/wjchoi/Qwen3-VL/data/raw/chartqa/_extracted_images/val_174.png,What does Orange line represents?,Urban,/workspace/data/raw/chartqa/data
chartqa,chartqa_val_175,val_175.png,/home/wjchoi/Qwen3-VL/data/raw/chartqa/_extracted_images/val_175.png,What's the difference in the value of highest percentage value given in the chart and the percentage points where two lines cross?,0.3,/workspace/data/raw/chartqa/data
chartqa,chartqa_val_176,val_176.png,/home/wjchoi/Qwen3-VL/data/raw/chartqa/_extracted_images/val_176.png,In which year the share of youth not in education is maximum� in Laos?,2017,/workspace/data/raw/chartqa/data
chartqa,chartqa_val_177,val_177.png,/home/wjchoi/Qwen3-VL/data/raw/chartqa/_extracted_images/val_177.png,In how many years the share of youth not in education is more than 20 %?,4,/workspace/data/raw/chartqa/data
chartqa,chartqa_val_178,val_178.png,/home/wjchoi/Qwen3-VL/data/raw/chartqa/_extracted_images/val_178.png,In which year the commercial bank branches are maximum in Senegal?,2009,/workspace/data/raw/chartqa/data
chartqa,chartqa_val_179,val_179.png,/home/wjchoi/Qwen3-VL/data/raw/chartqa/_extracted_images/val_179.png,In how many years does the number of commercial bank branches are greater than 30 in Montenegro?,3,/workspace/data/raw/chartqa/data
chartqa,chartqa_val_180,val_180.png,/home/wjchoi/Qwen3-VL/data/raw/chartqa/_extracted_images/val_180.png,What age group does the Red bar Show in the graph?,15-17 years,/workspace/data/raw/chartqa/data
chartqa,chartqa_val_181,val_181.png,/home/wjchoi/Qwen3-VL/data/raw/chartqa/_extracted_images/val_181.png,Which among Red and Grey bar has the highest value in the year 2000?,Red,/workspace/data/raw/chartqa/data
chartqa,chartqa_val_182,val_182.png,/home/wjchoi/Qwen3-VL/data/raw/chartqa/_extracted_images/val_182.png,Which year saw the maximum change in the death rate due to tuberculosis in the age group 70+ years old in Seria?,2010,/workspace/data/raw/chartqa/data
chartqa,chartqa_val_183,val_183.png,/home/wjchoi/Qwen3-VL/data/raw/chartqa/_extracted_images/val_183.png,Which age group saw the maximum change in the death rate due to tuberculosis over the years?,Under-5s,/workspace/data/raw/chartqa/data
chartqa,chartqa_val_184,val_184.png,/home/wjchoi/Qwen3-VL/data/raw/chartqa/_extracted_images/val_184.png,Which year recorded the least daily hempseed production in Europe?,1990,/workspace/data/raw/chartqa/data
chartqa,chartqa_val_185,val_185.png,/home/wjchoi/Qwen3-VL/data/raw/chartqa/_extracted_images/val_185.png,"Which of the following saw the higher daily hempseed production over the years, Europe or Europe, Western?",Europe,/workspace/data/raw/chartqa/data
chartqa,chartqa_val_186,val_186.png,/home/wjchoi/Qwen3-VL/data/raw/chartqa/_extracted_images/val_186.png,How many years shows the Unemployment rate in the graph?,9,/workspace/data/raw/chartqa/data
chartqa,chartqa_val_187,val_187.png,/home/wjchoi/Qwen3-VL/data/raw/chartqa/_extracted_images/val_187.png,In which year did the color green and orange bar intersect?,2005,/workspace/data/raw/chartqa/data
chartqa,chartqa_val_188,val_188.png,/home/wjchoi/Qwen3-VL/data/raw/chartqa/_extracted_images/val_188.png,Which age group recorded the highest daily rates of bipolar disorder in Argentina?,15-49 years old,/workspace/data/raw/chartqa/data
chartqa,chartqa_val_189,val_189.png,/home/wjchoi/Qwen3-VL/data/raw/chartqa/_extracted_images/val_189.png,How many age groups are mentioned in the given graph?,4,/workspace/data/raw/chartqa/data
chartqa,chartqa_val_190,val_190.png,/home/wjchoi/Qwen3-VL/data/raw/chartqa/_extracted_images/val_190.png,How many regions have more than 60 % proportions that applied for accreditation?,1,/workspace/data/raw/chartqa/data
chartqa,chartqa_val_191,val_191.png,/home/wjchoi/Qwen3-VL/data/raw/chartqa/_extracted_images/val_191.png,Which region saw the highest proportion of accreditation over the given years?,Southern Asia,/workspace/data/raw/chartqa/data
chartqa,chartqa_val_192,val_192.png,/home/wjchoi/Qwen3-VL/data/raw/chartqa/_extracted_images/val_192.png,In which year the share of people having access to clean fuel for cooking is maximum in Bosnia and Herzegovina?,2013,/workspace/data/raw/chartqa/data
chartqa,chartqa_val_193,val_193.png,/home/wjchoi/Qwen3-VL/data/raw/chartqa/_extracted_images/val_193.png,"Which of the following countries has had higher access to clean fuels for cooking over the years, Latvia or Belize?",Latvia,/workspace/data/raw/chartqa/data
chartqa,chartqa_val_194,val_194.png,/home/wjchoi/Qwen3-VL/data/raw/chartqa/_extracted_images/val_194.png,Which year recorded the highest prevalence of Anemia in women in the Bahamas?,1990,/workspace/data/raw/chartqa/data
chartqa,chartqa_val_195,val_195.png,/home/wjchoi/Qwen3-VL/data/raw/chartqa/_extracted_images/val_195.png,"Which of the following countries recorded the higher prevalence of Anemia in women over the years, Zambia or Bahamas?",Zambia,/workspace/data/raw/chartqa/data
chartqa,chartqa_val_196,val_196.png,/home/wjchoi/Qwen3-VL/data/raw/chartqa/_extracted_images/val_196.png,Which year recorded the lowest mortality rate in the Caribbean?,1990,/workspace/data/raw/chartqa/data
chartqa,chartqa_val_197,val_197.png,/home/wjchoi/Qwen3-VL/data/raw/chartqa/_extracted_images/val_197.png,In how many years has the mortality rate is greater than 10% in the Caribbean?,3,/workspace/data/raw/chartqa/data
chartqa,chartqa_val_198,val_198.png,/home/wjchoi/Qwen3-VL/data/raw/chartqa/_extracted_images/val_198.png,Which year does Czechia point?,1992,/workspace/data/raw/chartqa/data
chartqa,chartqa_val_199,val_199.png,/home/wjchoi/Qwen3-VL/data/raw/chartqa/_extracted_images/val_199.png,"Between which, two years does the bar shows the lowest value?","[1965, 1970]",/workspace/data/raw/chartqa/data
chartqa,chartqa_val_200,val_200.png,/home/wjchoi/Qwen3-VL/data/raw/chartqa/_extracted_images/val_200.png,Which year recorded the maximum urban population living in slums in Kenya?,2000,/workspace/data/raw/chartqa/data
chartqa,chartqa_val_201,val_201.png,/home/wjchoi/Qwen3-VL/data/raw/chartqa/_extracted_images/val_201.png,Which year recorded the least urban population living in slums in Kenya?,1990,/workspace/data/raw/chartqa/data
chartqa,chartqa_val_202,val_202.png,/home/wjchoi/Qwen3-VL/data/raw/chartqa/_extracted_images/val_202.png,What does country does the orange line represent?,Tajikistan,/workspace/data/raw/chartqa/data
chartqa,chartqa_val_203,val_203.png,/home/wjchoi/Qwen3-VL/data/raw/chartqa/_extracted_images/val_203.png,what is the difference in Alcohol and drug use disorders in Tajikistan between 2000 and 2009?,0.005,/workspace/data/raw/chartqa/data
chartqa,chartqa_val_204,val_204.png,/home/wjchoi/Qwen3-VL/data/raw/chartqa/_extracted_images/val_204.png,How many drugs are shown in the graph?,4,/workspace/data/raw/chartqa/data
chartqa,chartqa_val_205,val_205.png,/home/wjchoi/Qwen3-VL/data/raw/chartqa/_extracted_images/val_205.png,When does the gap between Opioids and Cocaine reach the peak?,2014,/workspace/data/raw/chartqa/data
chartqa,chartqa_val_206,val_206.png,/home/wjchoi/Qwen3-VL/data/raw/chartqa/_extracted_images/val_206.png,In which year the home production time by male age group 25-54 is minimum?,1930,/workspace/data/raw/chartqa/data
chartqa,chartqa_val_207,val_207.png,/home/wjchoi/Qwen3-VL/data/raw/chartqa/_extracted_images/val_207.png,In how many years the weekly production time by age group 55-64 is greater than 25 hours?,31,/workspace/data/raw/chartqa/data
chartqa,chartqa_val_208,val_208.png,/home/wjchoi/Qwen3-VL/data/raw/chartqa/_extracted_images/val_208.png,Which country is represented by the blue color line?,Russia,/workspace/data/raw/chartqa/data
